pca,results,kNN,LDA,SVM,Random Forest,AdaBoost,MLP
75,0.104,0.204,0.196,0.208,0.196,0.196
80,0.104,0.204,0.196,0.208,0.196,0.196
85,0.104,0.204,0.196,0.208,0.196,0.204
90,0.104,0.204,0.196,0.208,0.196,0.196
95,0.088,0.204,0.196,0.2,0.204,0.196
100,0.036,0.06,0.02,0.024,0.06,0.052
