pca,results,kNN,LDA,SVM,Random Forest,AdaBoost,MLP
75,0.252,0.26,0.26,0.288,0.264,0.26
80,0.252,0.26,0.26,0.272,0.264,0.272
85,0.252,0.26,0.26,0.272,0.264,0.268
90,0.248,0.26,0.26,0.232,0.248,0.26
95,0.244,0.26,0.26,0.24,0.26,0.26
100,0.1,0.092,0.1,0.068,0.116,0.08
