pca,results,kNN,LDA,SVM,Random Forest,AdaBoost,MLP
75,0.186,0.198,0.192,0.2,0.192,0.192
80,0.186,0.198,0.192,0.204,0.192,0.198
85,0.186,0.198,0.192,0.198,0.192,0.194
90,0.194,0.202,0.192,0.196,0.196,0.2
95,0.19,0.202,0.192,0.194,0.184,0.192
100,0.046,0.05,0.036,0.038,0.058,0.036
